871438586	20190902	201909	2019	2019.6630	EDU	UNIVERSITY						EDU			uig	UIGHUR			uig						1	051	051	05	1	3.4	3	1	3	-5.2924791086351	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20190909120000	https://dailytimes.com.pk/462861/us-calls-chinas-treatment-of-uighur-minority-worst-stain-on-the-world/
871438587	20190902	201909	2019	2019.6630	GHA	GHANA	GHA																		1	110	110	11	3	-2.0	2	1	2	-5.10948905109489	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20190909120000	https://www.graphic.com.gh/news/general-news/wastewater-from-public-bathhouses-contaminates-foodstuffs-at-cmb-market.html
871438588	20190902	201909	2019	2019.6630	GHA	GHANA	GHA								LEG	REPRESENTATIVES						LEG			1	043	043	04	1	2.8	10	1	10	1.75438596491228	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20190909120000	https://www.devex.com/news/how-can-agtech-live-up-to-the-hype-in-africa-95559
871438589	20190902	201909	2019	2019.6630	LEG	SENATOR						LEG													1	071	071	07	2	7.4	10	1	10	-2.15517241379311	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20190909120000	https://www.capitalfm.co.ke/news/2019/09/parliament-reconvenes-tuesday-sh316bn-division-of-revenue-bill-top-on-agenda/
871438590	20190902	201909	2019	2019.6630	LEG	REPRESENTATIVES						LEG			GHA	GHANA	GHA								1	042	042	04	1	1.9	10	1	10	1.75438596491228	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20190909120000	https://www.devex.com/news/how-can-agtech-live-up-to-the-hype-in-africa-95559
871438591	20190902	201909	2019	2019.6630	USA	KANSAS	USA								uig	UIGHUR			uig						1	022	022	02	1	3.2	3	1	3	-5.2924791086351	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20190909120000	https://dailytimes.com.pk/462861/us-calls-chinas-treatment-of-uighur-minority-worst-stain-on-the-world/
871438592	20190908	201909	2019	2019.6795	ISRMIL	ISRAEL	ISR					MIL			MIL	ARMY						MIL			1	010	010	01	1	0.0	7	1	7	-5.92105263157895	1	Israel	IS	IS		31.5	34.75	IS	4	Ramyah, Nabatî, Lebanon	LE	LE07	18314	33.1108	35.3103	-809604	4	Ramyah, Nabatî, Lebanon	LE	LE07	18314	33.1108	35.3103	-809604	20190909120000	http://nna-leb.gov.lb/en/show-news/107359/Israeli-enemy-confirms-drone-fell-in-Lebanon
871438593	20190909	201909	2019	2019.6822											AFG	AFGHANISTAN	AFG								0	042	042	04	1	1.9	10	1	10	-3.27868852459017	0								5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20190909120000	http://6000.co.za/tag/iraq/
871438594	20190909	201909	2019	2019.6822											AFR	AFRICA	AFR								1	084	084	08	2	7.0	4	1	4	-3.18627450980392	0								4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	20190909120000	https://www.fin24.com/Companies/Financial-Services/moyo-may-return-to-work-on-tuesday-but-will-first-study-a-new-old-mutual-court-filing-20190909
871438595	20190909	201909	2019	2019.6822											BEL	BELGIUM	BEL								1	043	043	04	1	2.8	18	1	10	-2.6578073089701	0								4	Leuven, Region Flamande, Belgium	BE	BE13	5847	50.8793	4.69905	-1963947	4	Leuven, Region Flamande, Belgium	BE	BE13	5847	50.8793	4.69905	-1963947	20190909120000	https://allafrica.com/stories/201909090563.html
871438596	20190909	201909	2019	2019.6822											BEL	BELGIUM	BEL								0	043	043	04	1	2.8	2	1	2	-2.6578073089701	0								4	Kigoma, Kigoma, Tanzania	TZ	TZ05	115055	-4.87694	29.6267	-2564740	4	Kigoma, Kigoma, Tanzania	TZ	TZ05	115055	-4.87694	29.6267	-2564740	20190909120000	https://allafrica.com/stories/201909090563.html
871438597	20190909	201909	2019	2019.6822											BUS	AUTOMAKER						BUS			1	020	020	02	1	3.0	5	1	5	0.79155672823219	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20190909120000	https://www.caranddriver.com/news/a28961962/cargo-ship-capsizes-hyundai-kia-cars/
871438598	20190909	201909	2019	2019.6822											BUS	COMPANY						BUS			1	0353	035	03	1	7.0	1	1	1	4.97382198952879	0								4	Rotherham, Rotherham, United Kingdom	UK	UKL3	40130	53.4333	-1.35	-2606551	4	Rotherham, Rotherham, United Kingdom	UK	UKL3	40130	53.4333	-1.35	-2606551	20190909120000	https://www.thestar.co.uk/business/mclaren-boss-stars-at-northern-convention-in-rotherham-535603
871438599	20190909	201909	2019	2019.6822											BUS	INVESTOR						BUS			1	041	041	04	1	1.0	3	1	3	2.10843373493976	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20190909120000	http://www.baystreet.ca/viewarticle.aspx?id=558774
871438600	20190909	201909	2019	2019.6822											BUS	COMMERCIAL BANK						BUS			1	057	057	05	1	8.0	6	1	6	4	0								4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20190909120000	https://myrepublica.nagariknetwork.com/news/nibl-collaborates-with-cellpay/
871438601	20190909	201909	2019	2019.6822											BUS	COMPANIES						BUS			1	073	073	07	2	7.4	2	1	2	-0.86956521739131	0								3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20190909120000	https://geneticliteracyproject.org/2019/09/09/can-indoor-farming-surmount-agricultures-biggest-challenges/
871438602	20190909	201909	2019	2019.6822											BUS	CONGLOMERATE						BUS			1	100	100	10	3	-5.0	3	1	3	2.94985250737463	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20190909120000	https://www.pinknews.co.uk/2019/09/09/kristen-stewart-sexuality-gay-superhero-marvel-seberg-variety/
871438603	20190909	201909	2019	2019.6822											CAN	OTTAWA	CAN								1	036	036	03	1	4.0	16	2	16	0.509906759906762	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20190909120000	https://www.winnipegfreepress.com/local/catholic-nun-honoured-for-humanitarian-work-559784912.html
871438604	20190909	201909	2019	2019.6822											CAN	OTTAWA	CAN								1	036	036	03	1	4.0	3	1	2	1.16550116550117	0								4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	20190909120000	https://www.cbc.ca/news/canada/kitchener-waterloo/federation-of-canadian-municipalities-to-hammer-out-election-priorities-in-kitchener-waterloo-1.5275381
871438605	20190909	201909	2019	2019.6822											CAN	CANADA	CAN								0	042	042	04	1	1.9	4	1	4	0.85603112840467	0								4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20190909120000	https://www.cbc.ca/news/canada/sudbury/international-domestic-students-recruiting-rising-tuition-1.5255751
871438606	20190909	201909	2019	2019.6822											CAN	CANADA	CAN								0	042	042	04	1	1.9	2	1	2	0.85603112840467	0								4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20190909120000	https://www.cbc.ca/news/canada/sudbury/international-domestic-students-recruiting-rising-tuition-1.5255751
871438607	20190909	201909	2019	2019.6822											CAN	CANADA	CAN								0	043	043	04	1	2.8	1	1	1	2.54083484573503	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20190909120000	https://www.winnipegfreepress.com/local/michelle-obama-to-speak-in-winnipeg-sept-24-559759172.html
871438608	20190909	201909	2019	2019.6822											CAN	CANADA	CAN								0	043	043	04	1	2.8	2	1	2	2.54083484573503	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20190909120000	https://www.winnipegfreepress.com/local/michelle-obama-to-speak-in-winnipeg-sept-24-559759172.html
871438609	20190909	201909	2019	2019.6822											CAN	CANADA	CAN								0	043	043	04	1	2.8	2	1	2	2.54083484573503	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20190909120000	https://www.winnipegfreepress.com/local/michelle-obama-to-speak-in-winnipeg-sept-24-559759172.html
871438610	20190909	201909	2019	2019.6822											CAN	CANADA	CAN								1	060	060	06	2	6.0	1	1	1	2.54083484573503	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20190909120000	https://www.winnipegfreepress.com/local/michelle-obama-to-speak-in-winnipeg-sept-24-559759172.html
871438611	20190909	201909	2019	2019.6822											CHRCTHHLH	CATHOLIC				CHR	CTH	HLH			0	042	042	04	1	1.9	10	1	10	-2.82258064516129	0								0								0								20190909120000	https://www.primenewsghana.com/general-news/chief-threatens-to-stop-water-project-as-dce-refused-to-pay-homage-at-abura-tetsi.html
871438612	20190909	201909	2019	2019.6822											COP	DEPUTY						COP			0	025	025	02	1	-0.3	10	1	10	0.89126559714795	0								0								0								20190909120000	https://guernseypress.com/news/2019/09/09/esc-boss-we-need-to-the-win-hearts-and-minds-of-public/
871438613	20190909	201909	2019	2019.6822											COP	POLICE						COP			1	042	042	04	1	1.9	3	1	3	-3.40909090909091	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Inanda, Gauteng, South Africa	SF	SF06	77346	-26.1198	28.0588	-1239071	20190909120000	https://www.ecr.co.za/news/news/family-confirms-natasha-conabeers-death-hospital/
871438614	20190909	201909	2019	2019.6822											COP	POLICE						COP			1	042	042	04	1	1.9	2	1	2	-3.40909090909091	0								4	Inanda, Gauteng, South Africa	SF	SF06	77346	-26.1198	28.0588	-1239071	4	Inanda, Gauteng, South Africa	SF	SF06	77346	-26.1198	28.0588	-1239071	20190909120000	https://www.ecr.co.za/news/news/family-confirms-natasha-conabeers-death-hospital/
871438615	20190909	201909	2019	2019.6822											COP	POLICE						COP			0	042	042	04	1	1.9	5	1	5	-8.14696485623003	0								3	Archer Heights, Illinois, United States	US	USIL		41.8114	-87.7262	1737376	3	Archer Heights, Illinois, United States	US	USIL		41.8114	-87.7262	1737376	20190909120000	https://chicago.suntimes.com/crime/2019/9/9/20854020/weekend-gun-violence-shootings-homicide-sept-6-sept-9
871438616	20190909	201909	2019	2019.6822											COP	SECURITY FORCE						COP			1	130	130	13	3	-4.4	10	1	10	-11.2426035502958	0								1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20190909120000	https://www.fox10phoenix.com/news/hurricane-dorian-death-toll-rises-to-44-in-bahamas
871438617	20190909	201909	2019	2019.6822											COP	SECURITY FORCE						COP			1	130	130	13	3	-4.4	10	1	10	-2.52707581227437	0								1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20190909120000	https://www.wcnc.com/article/news/nation-world/hampton-university-free-tuition-bahamas-students-hurricane-dorian/507-db95a3f2-931c-4953-b51c-b157798856f2
871438618	20190909	201909	2019	2019.6822											COP	POLICE						COP			1	193	193	19	4	-10.0	10	1	10	-5.26315789473684	0								3	University Of Chicago, Illinois, United States	US	USIL		41.7898	-87.5998	420158	3	University Of Chicago, Illinois, United States	US	USIL		41.7898	-87.5998	420158	20190909120000	https://wgntv.com/2019/09/09/girl-17-shot-and-killed-in-back-of-the-yards/
871438619	20190909	201909	2019	2019.6822											COPGOVMIL	DEPUTY						COP	GOV	MIL	0	100	100	10	3	-5.0	1	1	1	-4.29013710747457	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20190909120000	https://www.sfgate.com/news/article/Biden-s-claim-that-he-opposed-the-Iraq-war-the-14424224.php
871438620	20190909	201909	2019	2019.6822											CVL	VILLAGER						CVL			0	042	042	04	1	1.9	10	1	10	-1.54291224686596	0								4	Ouidah, Atlantique, Benin	BN	BN09	5879	6.36307	2.08506	-1335504	4	Ouidah, Atlantique, Benin	BN	BN09	5879	6.36307	2.08506	-1335504	20190909120000	https://www.houstoniamag.com/articles/2019/9/9/west-africa-togo-benin-voodoo-travel
871438621	20190909	201909	2019	2019.6822											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	12	1	8	-1.96463654223968	0								4	Faridabad, Haryana, India	IN	IN10	70265	28.4333	77.3167	-2095578	4	Faridabad, Haryana, India	IN	IN10	70265	28.4333	77.3167	-2095578	20190909120000	https://realty.economictimes.indiatimes.com/news/regulatory/ngt-asks-for-report-on-action-against-aravali-village-land-consolidation/71044500
871438622	20190909	201909	2019	2019.6822											CVL	SCIENTIST						CVL			1	060	060	06	2	6.0	6	1	6	0	0								5	Tuva, Tyva, Russia	RS	RS79	25108	51.5	95	-3022957	5	Tuva, Tyva, Russia	RS	RS79	25108	51.5	95	-3022957	20190909120000	http://starctmag.com/news/2100-year-old-iphone-found-in-russias-atlantis-photo-13069-2019/
871438623	20190909	201909	2019	2019.6822											CVL	SETTLEMENT						CVL			0	110	110	11	3	-2.0	5	1	5	3.69540873460246	0								1	Liberia	LI	LI		6.5	-9.5	LI	1	Liberia	LI	LI		6.5	-9.5	LI	20190909120000	https://allafrica.com/stories/201909090518.html
871438624	20190909	201909	2019	2019.6822											CVL	ENGINEER						CVL			1	190	190	19	4	-10.0	3	1	3	0	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20190909120000	https://www.f1network.net/main/s107/st199394.htm
871438625	20190909	201909	2019	2019.6822											DEU	GERMANY	DEU								0	042	042	04	1	1.9	5	1	5	0.86788813886211	0								4	Krefeld, Nordrhein-Westfalen, Germany	GM	GM07	16551	51.3333	6.56667	-1812296	4	Krefeld, Nordrhein-Westfalen, Germany	GM	GM07	16551	51.3333	6.56667	-1812296	20190909120000	https://www.theguardian.com/artanddesign/2019/sep/09/peter-lindbergh-obituary
871438626	20190909	201909	2019	2019.6822											DEU	GERMANY	DEU								0	042	042	04	1	1.9	5	1	5	0.86788813886211	0								4	Krefeld, Nordrhein-Westfalen, Germany	GM	GM07	16551	51.3333	6.56667	-1812296	1	Morocco	MO	MO		32	-5	MO	20190909120000	https://www.theguardian.com/artanddesign/2019/sep/09/peter-lindbergh-obituary
871438627	20190909	201909	2019	2019.6822											DNK	DENMARK	DNK								1	061	061	06	2	6.4	5	1	5	-1.0989010989011	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20190909120000	https://markets.businessinsider.com/news/interestrates/denmark-export-growth-beats-imports-gain-in-july-1028508450
871438628	20190909	201909	2019	2019.6822											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	4	1	4	-1.04895104895105	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20190909120000	http://www.governancenow.com/news/regular-story/modi-pledges-higher-target-for-degraded-land-restoration
871438629	20190909	201909	2019	2019.6822											EDU	STUDENT						EDU			1	051	051	05	1	3.4	6	1	6	0.85603112840467	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20190909120000	https://www.cbc.ca/news/canada/sudbury/international-domestic-students-recruiting-rising-tuition-1.5255751
871438630	20190909	201909	2019	2019.6822											EDUHLH	UNIVERSITY						EDU	HLH		1	042	042	04	1	1.9	4	1	4	-11.4285714285714	0								3	University Hospital, Texas, United States	US	USTX		29.507	-98.5761	2470087	3	University Hospital, Texas, United States	US	USTX		29.507	-98.5761	2470087	20190909120000	https://thebullcountry.iheart.com/content/2019-09-09-police-officer-hurt-pursuing-a-wrong-way-driver-on-i-10/
871438631	20190909	201909	2019	2019.6822											EUR	EUROPE	EUR								1	043	043	04	1	2.8	10	1	10	1.89274447949527	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20190909120000	https://blooloop.com/news/intercard-iaapa-expo-europe-2019/
